Database name, Table Name, Field Name, Is Primary Key, Is Foreign Key, Type
cre_Doc_Template_Mgt, REFERENCE_TEMPLATE_TYPES, TEMPLATE_TYPE_DESCRIPTION, False, False, text
cre_Doc_Template_Mgt, TEMPLATES, TEMPLATE_ID, True, False, number
cre_Doc_Template_Mgt, TEMPLATES, VERSION_NUMBER, False, False, number
cre_Doc_Template_Mgt, TEMPLATES, TEMPLATE_TYPE_CODE, False, False, text
cre_Doc_Template_Mgt, TEMPLATES, DATE_EFFECTIVE_FROM, False, False, time
cre_Doc_Template_Mgt, TEMPLATES, DATE_EFFECTIVE_TO, False, False, time
cre_Doc_Template_Mgt, TEMPLATES, TEMPLATE_DETAILS, False, False, text
cre_Doc_Template_Mgt, DOCUMENTS, DOCUMENT_ID, True, False, number
cre_Doc_Template_Mgt, DOCUMENTS, TEMPLATE_ID, False, False, number
cre_Doc_Template_Mgt, DOCUMENTS, DOCUMENT_NAME, False, False, text
cre_Doc_Template_Mgt, DOCUMENTS, DOCUMENT_DESCRIPTION, False, False, text
cre_Doc_Template_Mgt, DOCUMENTS, OTHER_DETAILS, False, False, text
cre_Doc_Template_Mgt, PARAGRAPHS, PARAGRAPH_ID, True, False, number
cre_Doc_Template_Mgt, PARAGRAPHS, DOCUMENT_ID, False, False, number
cre_Doc_Template_Mgt, PARAGRAPHS, PARAGRAPH_TEXT, False, False, text
cre_Doc_Template_Mgt, PARAGRAPHS, OTHER_DETAILS, False, False, text
musical, MUSICAL, MUSICAL_ID, True, False, number
musical, MUSICAL, NAME, False, False, text
musical, MUSICAL, YEAR, False, False, number
musical, MUSICAL, AWARD, False, False, text
musical, MUSICAL, CATEGORY, False, False, text
musical, MUSICAL, NOMINEE, False, False, text
musical, MUSICAL, RESULT, False, False, text
musical, ACTOR, ACTOR_ID, True, False, number
musical, ACTOR, NAME, False, False, text
musical, ACTOR, MUSICAL_ID, False, False, number
musical, ACTOR, CHARACTER, False, False, text
musical, ACTOR, DURATION, False, False, text
musical, ACTOR, AGE, False, False, number
world_1, CITY, ID, True, False, number
world_1, CITY, NAME, False, False, text
world_1, CITY, COUNTRY_CODE, False, False, text
world_1, CITY, DISTRICT, False, False, text
world_1, CITY, POPULATION, False, False, number
world_1, SQLITE_SEQUENCE, NAME, False, False, text
world_1, SQLITE_SEQUENCE, SEQ, False, False, text
world_1, COUNTRY, CODE, True, False, text
world_1, COUNTRY, NAME, False, False, text
world_1, COUNTRY, CONTINENT, False, False, text
world_1, COUNTRY, REGION, False, False, text
world_1, COUNTRY, SURFACE_AREA, False, False, number
world_1, COUNTRY, INDEPDENT_YEAR, False, False, number
world_1, COUNTRY, POPULATION, False, False, number
world_1, COUNTRY, LIFE_EXPECTANCY, False, False, number
world_1, COUNTRY, GNP, False, False, number
world_1, COUNTRY, GNP_OLD, False, False, number
world_1, COUNTRY, LOCAL_NAME, False, False, text
world_1, COUNTRY, GOVERNMENT_FORM, False, False, text
world_1, COUNTRY, HEAD_OF_STATE, False, False, text
world_1, COUNTRY, CAPITAL, False, False, number
world_1, COUNTRY, CODE2, False, False, text
world_1, COUNTRYLANGUAGE, COUNTRYCODE, True, False, text
world_1, COUNTRYLANGUAGE, LANGUAGE, False, False, text
world_1, COUNTRYLANGUAGE, IS_OFFICIAL, False, False, text
world_1, COUNTRYLANGUAGE, PERCENTAGE, False, False, number
device, DEVICE, DEVICE_ID, True, False, number
device, DEVICE, DEVICE, False, False, text
device, DEVICE, CARRIER, False, False, text
device, DEVICE, PACKAGE_VERSION, False, False, text
device, DEVICE, APPLICATIONS, False, False, text
device, DEVICE, SOFTWARE_PLATFORM, False, False, text
device, SHOP, SHOP_ID, True, False, number
device, SHOP, SHOP_NAME, False, False, text
device, SHOP, LOCATION, False, False, text
device, SHOP, OPEN_DATE, False, False, text
device, SHOP, OPEN_YEAR, False, False, number
device, STOCK, SHOP_ID, True, False, number
device, STOCK, DEVICE_ID, False, False, number
device, STOCK, QUANTITY, False, False, number
tracking_grants_for_research, DOCUMENT_TYPES, DOCUMENT_TYPE_CODE, True, False, text
tracking_grants_for_research, DOCUMENT_TYPES, DOCUMENT_DESCRIPTION, False, False, text
tracking_grants_for_research, DOCUMENTS, DOCUMENT_ID, True, False, number
tracking_grants_for_research, DOCUMENTS, DOCUMENT_TYPE_CODE, False, False, text
tracking_grants_for_research, DOCUMENTS, GRANT_ID, False, False, number
tracking_grants_for_research, DOCUMENTS, SENT_DATE, False, False, time
tracking_grants_for_research, DOCUMENTS, RESPONSE_RECEIVED_DATE, False, False, time
tracking_grants_for_research, DOCUMENTS, OTHER_DETAILS, False, False, text
tracking_grants_for_research, GRANTS, GRANT_ID, True, False, number
tracking_grants_for_research, GRANTS, ORGANISATION_ID, False, False, number
tracking_grants_for_research, GRANTS, GRANT_AMOUNT, False, False, number
tracking_grants_for_research, GRANTS, GRANT_START_DATE, False, False, time
tracking_grants_for_research, GRANTS, GRANT_END_DATE, False, False, time
tracking_grants_for_research, GRANTS, OTHER_DETAILS, False, False, text
tracking_grants_for_research, ORGANISATION_TYPES, ORGANISATION_TYPE, True, False, text
tracking_grants_for_research, ORGANISATION_TYPES, ORGANISATION_TYPE_DESCRIPTION, False, False, text
tracking_grants_for_research, ORGANISATIONS, ORGANISATION_ID, True, False, number
tracking_grants_for_research, ORGANISATIONS, ORGANISATION_TYPE, False, False, text
tracking_grants_for_research, ORGANISATIONS, ORGANISATION_DETAILS, False, False, text
tracking_grants_for_research, PROJECT_OUTCOMES, PROJECT_ID, False, False, number
tracking_grants_for_research, PROJECT_OUTCOMES, OUTCOME_CODE, False, False, text
tracking_grants_for_research, PROJECT_OUTCOMES, OUTCOME_DETAILS, False, False, text
tracking_grants_for_research, PROJECT_STAFF, STAFF_ID, True, False, number
tracking_grants_for_research, PROJECT_STAFF, PROJECT_ID, False, False, number
tracking_grants_for_research, PROJECT_STAFF, ROLE_CODE, False, False, text
tracking_grants_for_research, PROJECT_STAFF, DATE_FROM, False, False, time
tracking_grants_for_research, PROJECT_STAFF, DATE_TO, False, False, time
tracking_grants_for_research, PROJECT_STAFF, OTHER_DETAILS, False, False, text
tracking_grants_for_research, PROJECTS, PROJECT_ID, True, False, number
tracking_grants_for_research, PROJECTS, ORGANISATION_ID, False, False, number
tracking_grants_for_research, PROJECTS, PROJECT_DETAILS, False, False, text
tracking_grants_for_research, RESEARCH_OUTCOMES, OUTCOME_CODE, True, False, text
tracking_grants_for_research, RESEARCH_OUTCOMES, OUTCOME_DESCRIPTION, False, False, text
tracking_grants_for_research, RESEARCH_STAFF, STAFF_ID, True, False, number
tracking_grants_for_research, RESEARCH_STAFF, EMPLOYER_ORGANISATION_ID, False, False, number
tracking_grants_for_research, RESEARCH_STAFF, STAFF_DETAILS, False, False, text
tracking_grants_for_research, STAFF_ROLES, ROLE_CODE, True, False, text
tracking_grants_for_research, STAFF_ROLES, ROLE_DESCRIPTION, False, False, text
tracking_grants_for_research, TASKS, TASK_ID, True, False, number
tracking_grants_for_research, TASKS, PROJECT_ID, False, False, number
tracking_grants_for_research, TASKS, TASK_DETAILS, False, False, text
tracking_grants_for_research, TASKS, EG_AGREE_OBJECTIVES, False, False, text
employee_hire_evaluation, EMPLOYEE, EMPLOYEE_ID, True, False, number
employee_hire_evaluation, EMPLOYEE, NAME, False, False, text
employee_hire_evaluation, EMPLOYEE, AGE, False, False, number
employee_hire_evaluation, EMPLOYEE, CITY, False, False, text
employee_hire_evaluation, SHOP, SHOP_ID, True, False, number
employee_hire_evaluation, SHOP, NAME, False, False, text
employee_hire_evaluation, SHOP, LOCATION, False, False, text
employee_hire_evaluation, SHOP, DISTRICT, False, False, text
employee_hire_evaluation, SHOP, NUMBER_PRODUCTS, False, False, number
employee_hire_evaluation, SHOP, MANAGER_NAME, False, False, text
employee_hire_evaluation, HIRING, SHOP_ID, False, False, number
employee_hire_evaluation, HIRING, EMPLOYEE_ID, True, False, number
employee_hire_evaluation, HIRING, START_FROM, False, False, text
employee_hire_evaluation, HIRING, IS_FULL_TIME, False, False, others
employee_hire_evaluation, EVALUATION, EMPLOYEE_ID, True, False, text
employee_hire_evaluation, EVALUATION, YEAR_AWARDED, False, False, text
employee_hire_evaluation, EVALUATION, BONUS, False, False, number
movie_1, MOVIE, MOVIE_ID, True, False, number
movie_1, MOVIE, TITLE, False, False, text
movie_1, MOVIE, YEAR, False, False, number
movie_1, MOVIE, DIRECTOR, False, False, text
movie_1, REVIEWER, REVIEWER_ID, True, False, number
movie_1, REVIEWER, NAME, False, False, text
movie_1, RATING, REVIEWER_ID, False, False, number
movie_1, RATING, MOVIE_ID, False, False, number
movie_1, RATING, RATING_STARS, False, False, number
movie_1, RATING, RATING_DATE, False, False, time
network_1, HIGH_SCHOOLER, ID, True, False, number
network_1, HIGH_SCHOOLER, NAME, False, False, text
network_1, HIGH_SCHOOLER, GRADE, False, False, number
network_1, FRIEND, STUDENT_ID, True, False, number
network_1, FRIEND, FRIEND_ID, False, False, number
network_1, LIKES, STUDENT_ID, True, False, number
network_1, LIKES, LIKED_ID, False, False, number
poker_player, POKER_PLAYER, POKER_PLAYER_ID, True, False, number
poker_player, POKER_PLAYER, PEOPLE_ID, False, False, number
poker_player, POKER_PLAYER, FINAL_TABLE_MADE, False, False, number
poker_player, POKER_PLAYER, BEST_FINISH, False, False, number
poker_player, POKER_PLAYER, MONEY_RANK, False, False, number
poker_player, POKER_PLAYER, EARNINGS, False, False, number
poker_player, PEOPLE, PEOPLE_ID, True, False, number
poker_player, PEOPLE, NATIONALITY, False, False, text
poker_player, PEOPLE, NAME, False, False, text
poker_player, PEOPLE, BIRTH_DATE, False, False, text
poker_player, PEOPLE, HEIGHT, False, False, number
program_share, PROGRAM, PROGRAM_ID, True, False, number
program_share, PROGRAM, NAME, False, False, text
program_share, PROGRAM, ORIGIN, False, False, text
program_share, PROGRAM, LAUNCH, False, False, number
program_share, PROGRAM, OWNER, False, False, text
program_share, CHANNEL, CHANNEL_ID, True, False, number
program_share, CHANNEL, NAME, False, False, text
program_share, CHANNEL, OWNER, False, False, text
program_share, CHANNEL, SHARE_IN_PERCENT, False, False, number
program_share, CHANNEL, RATING_IN_PERCENT, False, False, number
program_share, BROADCAST, CHANNEL_ID, True, False, number
program_share, BROADCAST, PROGRAM_ID, False, False, number
program_share, BROADCAST, TIME_OF_DAY, False, False, text
program_share, BROADCAST_SHARE, CHANNEL_ID, True, False, number
program_share, BROADCAST_SHARE, PROGRAM_ID, False, False, number
program_share, BROADCAST_SHARE, DATE, False, False, text
program_share, BROADCAST_SHARE, SHARE_IN_PERCENT, False, False, number
aircraft, PILOT, PILOT_ID, True, False, number
aircraft, PILOT, NAME, False, False, text
aircraft, PILOT, AGE, False, False, number
aircraft, AIRCRAFT, AIRCRAFT_ID, True, False, number
aircraft, AIRCRAFT, AIRCRAFT, False, False, text
aircraft, AIRCRAFT, DESCRIPTION, False, False, text
aircraft, AIRCRAFT, MAX_GROSS_WEIGHT, False, False, text
aircraft, AIRCRAFT, TOTAL_DISK_AREA, False, False, text
aircraft, AIRCRAFT, MAX_DISK_LOADING, False, False, text
aircraft, MATCH, ROUND, True, False, number
aircraft, MATCH, LOCATION, False, False, text
aircraft, MATCH, COUNTRY, False, False, text
aircraft, MATCH, DATE, False, False, text
aircraft, MATCH, FASTEST_QUALIFYING, False, False, text
aircraft, MATCH, WINNING_PILOT, False, False, text
aircraft, MATCH, WINNING_AIRCRAFT, False, False, text
aircraft, AIRPORT, AIRPORT_ID, True, False, number
aircraft, AIRPORT, AIRPORT_NAME, False, False, text
aircraft, AIRPORT, TOTAL_PASSENGERS, False, False, number
aircraft, AIRPORT, %_CHANGE_2007, False, False, text
aircraft, AIRPORT, INTERNATIONAL_PASSENGERS, False, False, number
aircraft, AIRPORT, DOMESTIC_PASSENGERS, False, False, number
aircraft, AIRPORT, TRANSIT_PASSENGERS, False, False, number
aircraft, AIRPORT, AIRCRAFT_MOVEMENTS, False, False, number
aircraft, AIRPORT, FREIGHT_METRIC_TONNES, False, False, number
aircraft, AIRPORT_AIRCRAFT, ID, False, False, number
aircraft, AIRPORT_AIRCRAFT, AIRPORT_ID, True, False, number
aircraft, AIRPORT_AIRCRAFT, AIRCRAFT_ID, False, False, number
restaurant_1, STUDENT, STUDENT_ID, True, False, number
restaurant_1, STUDENT, LAST_NAME, False, False, text
restaurant_1, STUDENT, FIRST_NAME, False, False, text
restaurant_1, STUDENT, AGE, False, False, number
restaurant_1, STUDENT, SEX, False, False, text
restaurant_1, STUDENT, MAJOR, False, False, number
restaurant_1, STUDENT, ADVISOR, False, False, number
restaurant_1, STUDENT, CITY_CODE, False, False, text
restaurant_1, RESTAURANT, RESTAURANT_ID, True, False, number
restaurant_1, RESTAURANT, RESTAURANT_NAME, False, False, text
restaurant_1, RESTAURANT, ADDRESS, False, False, text
restaurant_1, RESTAURANT, RATING, False, False, number
restaurant_1, TYPE_OF_RESTAURANT, RESTAURANT_ID, False, False, number
restaurant_1, TYPE_OF_RESTAURANT, RESTAURANT_TYPE_ID, False, False, number
restaurant_1, RESTAURANT_TYPE, RESTAURANT_TYPE_ID, True, False, number
restaurant_1, RESTAURANT_TYPE, RESTAURANT_TYPE_NAME, False, False, text
restaurant_1, RESTAURANT_TYPE, RESTAURANT_TYPE_DESCRIPTION, False, False, text
restaurant_1, VISITS_RESTAURANT, STUDENT_ID, False, False, number
restaurant_1, VISITS_RESTAURANT, RESTAURANT_ID, False, False, number
restaurant_1, VISITS_RESTAURANT, TIME, False, False, time
restaurant_1, VISITS_RESTAURANT, SPENT, False, False, number
customers_and_invoices, CUSTOMERS, CUSTOMER_ID, True, False, number
customers_and_invoices, CUSTOMERS, CUSTOMER_FIRST_NAME, False, False, text
customers_and_invoices, CUSTOMERS, CUSTOMER_MIDDLE_INITIAL, False, False, text
customers_and_invoices, CUSTOMERS, CUSTOMER_LAST_NAME, False, False, text
customers_and_invoices, CUSTOMERS, GENDER, False, False, text
customers_and_invoices, CUSTOMERS, EMAIL_ADDRESS, False, False, text
customers_and_invoices, CUSTOMERS, LOGIN_NAME, False, False, text
customers_and_invoices, CUSTOMERS, LOGIN_PASSWORD, False, False, text
customers_and_invoices, CUSTOMERS, PHONE_NUMBER, False, False, text
customers_and_invoices, CUSTOMERS, TOWN_CITY, False, False, text
customers_and_invoices, CUSTOMERS, STATE_COUNTY_PROVINCE, False, False, text
customers_and_invoices, CUSTOMERS, COUNTRY, False, False, text
customers_and_invoices, ORDERS, ORDER_ID, True, False, number
customers_and_invoices, ORDERS, CUSTOMER_ID, False, False, number
customers_and_invoices, ORDERS, DATE_ORDER_PLACED, False, False, time
customers_and_invoices, ORDERS, ORDER_DETAILS, False, False, text
customers_and_invoices, INVOICES, INVOICE_NUMBER, True, False, number
customers_and_invoices, INVOICES, ORDER_ID, False, False, number
customers_and_invoices, INVOICES, INVOICE_DATE, False, False, time
customers_and_invoices, ACCOUNTS, ACCOUNT_ID, True, False, number
customers_and_invoices, ACCOUNTS, CUSTOMER_ID, False, False, number
customers_and_invoices, ACCOUNTS, DATE_ACCOUNT_OPENED, False, False, time
customers_and_invoices, ACCOUNTS, ACCOUNT_NAME, False, False, text
customers_and_invoices, ACCOUNTS, OTHER_ACCOUNT_DETAILS, False, False, text
customers_and_invoices, PRODUCT_CATEGORIES, PRODUCTION_TYPE_CODE, True, False, text
customers_and_invoices, PRODUCT_CATEGORIES, PRODUCT_TYPE_DESCRIPTION, False, False, text
customers_and_invoices, PRODUCT_CATEGORIES, VAT_RATING, False, False, number
customers_and_invoices, PRODUCTS, PRODUCT_ID, True, False, number
customers_and_invoices, PRODUCTS, PARENT_PRODUCT_ID, False, False, number
customers_and_invoices, PRODUCTS, PRODUCTION_TYPE_CODE, False, False, text
customers_and_invoices, PRODUCTS, UNIT_PRICE, False, False, number
customers_and_invoices, PRODUCTS, PRODUCT_NAME, False, False, text
customers_and_invoices, PRODUCTS, PRODUCT_COLOR, False, False, text
customers_and_invoices, PRODUCTS, PRODUCT_SIZE, False, False, text
customers_and_invoices, FINANCIAL_TRANSACTIONS, TRANSACTION_ID, False, False, number
customers_and_invoices, FINANCIAL_TRANSACTIONS, ACCOUNT_ID, False, False, number
customers_and_invoices, FINANCIAL_TRANSACTIONS, INVOICE_NUMBER, False, False, number
customers_and_invoices, FINANCIAL_TRANSACTIONS, TRANSACTION_TYPE, False, False, text
customers_and_invoices, FINANCIAL_TRANSACTIONS, TRANSACTION_DATE, False, False, time
customers_and_invoices, FINANCIAL_TRANSACTIONS, TRANSACTION_AMOUNT, False, False, number
customers_and_invoices, FINANCIAL_TRANSACTIONS, TRANSACTION_COMMENT, False, False, text
customers_and_invoices, FINANCIAL_TRANSACTIONS, OTHER_TRANSACTION_DETAILS, False, False, text
customers_and_invoices, ORDER_ITEMS, ORDER_ITEM_ID, True, False, number
customers_and_invoices, ORDER_ITEMS, ORDER_ID, False, False, number
customers_and_invoices, ORDER_ITEMS, PRODUCT_ID, False, False, number
customers_and_invoices, ORDER_ITEMS, PRODUCT_QUANTITY, False, False, text
customers_and_invoices, ORDER_ITEMS, OTHER_ORDER_ITEM_DETAILS, False, False, text
customers_and_invoices, INVOICE_LINE_ITEMS, ORDER_ITEM_ID, False, False, number
customers_and_invoices, INVOICE_LINE_ITEMS, INVOICE_NUMBER, False, False, number
customers_and_invoices, INVOICE_LINE_ITEMS, PRODUCT_ID, False, False, number
customers_and_invoices, INVOICE_LINE_ITEMS, PRODUCT_TITLE, False, False, text
customers_and_invoices, INVOICE_LINE_ITEMS, PRODUCT_QUANTITY, False, False, text
customers_and_invoices, INVOICE_LINE_ITEMS, PRODUCT_PRICE, False, False, number
customers_and_invoices, INVOICE_LINE_ITEMS, DERIVED_PRODUCT_COST, False, False, number
customers_and_invoices, INVOICE_LINE_ITEMS, DERIVED_VAT_PAYABLE, False, False, number
customers_and_invoices, INVOICE_LINE_ITEMS, DERIVED_TOTAL_COST, False, False, number
insurance_and_eClaims, CUSTOMERS, CUSTOMER_ID, True, False, number
insurance_and_eClaims, CUSTOMERS, CUSTOMER_DETAILS, False, False, text
insurance_and_eClaims, STAFF, STAFF_ID, True, False, number
insurance_and_eClaims, STAFF, STAFF_DETAILS, False, False, text
insurance_and_eClaims, POLICIES, POLICY_ID, True, False, number
insurance_and_eClaims, POLICIES, CUSTOMER_ID, False, False, number
insurance_and_eClaims, POLICIES, POLICY_TYPE_CODE, False, False, text
insurance_and_eClaims, POLICIES, START_DATE, False, False, time
insurance_and_eClaims, POLICIES, END_DATE, False, False, time
insurance_and_eClaims, CLAIM_HEADERS, CLAIM_HEADER_ID, True, False, number
insurance_and_eClaims, CLAIM_HEADERS, CLAIM_STATUS_CODE, False, False, text
insurance_and_eClaims, CLAIM_HEADERS, CLAIM_TYPE_CODE, False, False, text
insurance_and_eClaims, CLAIM_HEADERS, POLICY_ID, False, False, number
insurance_and_eClaims, CLAIM_HEADERS, DATE_OF_CLAIM, False, False, time
insurance_and_eClaims, CLAIM_HEADERS, DATE_OF_SETTLEMENT, False, False, time
insurance_and_eClaims, CLAIM_HEADERS, AMOUNT_CLAIMED, False, False, number
insurance_and_eClaims, CLAIM_HEADERS, AMOUNT_PIAD, False, False, number
insurance_and_eClaims, CLAIMS_DOCUMENTS, CLAIM_ID, True, False, number
insurance_and_eClaims, CLAIMS_DOCUMENTS, DOCUMENT_TYPE_CODE, False, False, text
insurance_and_eClaims, CLAIMS_DOCUMENTS, CREATED_BY_STAFF_ID, False, False, number
insurance_and_eClaims, CLAIMS_DOCUMENTS, CREATED_DATE, False, False, number
insurance_and_eClaims, CLAIMS_PROCESSING_STAGES, CLAIM_STAGE_ID, True, False, number
insurance_and_eClaims, CLAIMS_PROCESSING_STAGES, NEXT_CLAIM_STAGE_ID, False, False, number
insurance_and_eClaims, CLAIMS_PROCESSING_STAGES, CLAIM_STATUS_NAME, False, False, text
insurance_and_eClaims, CLAIMS_PROCESSING_STAGES, CLAIM_STATUS_DESCRIPTION, False, False, text
insurance_and_eClaims, CLAIMS_PROCESSING, CLAIM_PROCESSING_ID, True, False, number
insurance_and_eClaims, CLAIMS_PROCESSING, CLAIM_ID, False, False, number
insurance_and_eClaims, CLAIMS_PROCESSING, CLAIM_OUTCOME_CODE, False, False, text
insurance_and_eClaims, CLAIMS_PROCESSING, CLAIM_STAGE_ID, False, False, number
insurance_and_eClaims, CLAIMS_PROCESSING, STAFF_ID, False, False, number
college_1, CLASS, CLASS_CODE, True, False, text
college_1, CLASS, COURSE_CODE, False, False, text
college_1, CLASS, CLASS_SECTION, False, False, text
college_1, CLASS, CLASS_TIME, False, False, text
college_1, CLASS, CLASS_ROOM, False, False, text
college_1, CLASS, PROFESSOR_EMPLOYEE_NUMBER, False, False, number
college_1, COURSE, COURSE_CODE, True, False, text
college_1, COURSE, DEPARTMENT_CODE, False, False, text
college_1, COURSE, COURSE_DESCRIPTION, False, False, text
college_1, COURSE, COURSE_CREDIT, False, False, number
college_1, DEPARTMENT, DEPARTMENT_CODE, True, False, text
college_1, DEPARTMENT, DEPARTMENT_NAME, False, False, text
college_1, DEPARTMENT, SCHOOL_CODE, False, False, text
college_1, DEPARTMENT, EMPLOYEE_NUMBER, False, False, number
college_1, DEPARTMENT, DEPARTMENT_ADDRESS, False, False, text
college_1, DEPARTMENT, DEPARTMENT_EXTENSION, False, False, text
college_1, EMPLOYEE, EMPLOYEE_NUMBER, True, False, number
college_1, EMPLOYEE, EMPLOYEE_LAST_NAME, False, False, text
college_1, EMPLOYEE, EMPLOYEE_FIRST_NAME, False, False, text
college_1, EMPLOYEE, EMPLOYEE_INITIAL, False, False, text
college_1, EMPLOYEE, EMPLOYEE_JOB_CODE, False, False, text
college_1, EMPLOYEE, EMPLOYEE_HIRE_DATE, False, False, time
college_1, EMPLOYEE, EMPLOYEE_DATE_OF_BIRTH, False, False, time
college_1, ENROLL, CLASS_CODE, False, False, text
college_1, ENROLL, STUDENT_NUMBER, False, False, number
college_1, ENROLL, ENROLL_GRADE, False, False, text
college_1, PROFESSOR, EMPLOYEE_NUMBER, False, False, number
college_1, PROFESSOR, DEPARTMENT_CODE, False, False, text
college_1, PROFESSOR, PROFESSOR_OFFICE, False, False, text
college_1, PROFESSOR, PROFESSOR_EXTENSION, False, False, text
college_1, PROFESSOR, PROFESSOR_HIGH_DEGREE, False, False, text
college_1, STUDENT, STUDENT_NUM, True, False, number
college_1, STUDENT, STUDENT_LAST_NAME, False, False, text
college_1, STUDENT, STUDENT_FIRST_NAME, False, False, text
college_1, STUDENT, STUDENT_INIT, False, False, text
college_1, STUDENT, STUDENT_DATE_OF_BIRTH, False, False, time
college_1, STUDENT, STUDENT_CLASS_HOURS_TOOK, False, False, number
college_1, STUDENT, STUDENT_CLASS, False, False, text
college_1, STUDENT, STUDENT_GPA, False, False, number
college_1, STUDENT, STUDENT_TRANSFER, False, False, number
college_1, STUDENT, DEPARTMENT_CODE, False, False, text
college_1, STUDENT, STUDENT_PHONE, False, False, text
college_1, STUDENT, PROFESSOR_NUMBER, False, False, number
local_govt_mdm, CUSTOMER_MASTER_INDEX, MASTER_CUSTOMER_ID, True, False, number
local_govt_mdm, CUSTOMER_MASTER_INDEX, CMI_DETAILS, False, False, text
local_govt_mdm, CMI_CROSS_REFERENCES, CMI_CROSS_REFERENCE_ID, True, False, number
local_govt_mdm, CMI_CROSS_REFERENCES, MASTER_CUSTOMER_ID, False, False, number
local_govt_mdm, CMI_CROSS_REFERENCES, SOURCE_SYSTEM_CODE, False, False, text
local_govt_mdm, COUNCIL_TAX, COUNCIL_TAX_ID, True, False, number
local_govt_mdm, COUNCIL_TAX, CMI_CROSS_REFERENCE_ID, False, False, number
local_govt_mdm, BUSINESS_RATES, BUSINESS_RATES_ID, True, False, number
local_govt_mdm, BUSINESS_RATES, CMI_CROSS_REFERENCE_ID, False, False, number
local_govt_mdm, BENEFITS_OVERPAYMENTS, COUNCIL_TAX_ID, True, False, number
local_govt_mdm, BENEFITS_OVERPAYMENTS, CMI_CROSS_REF_ID, False, False, number
local_govt_mdm, PARKING_FINES, COUNCIL_TAX_ID, True, False, number
local_govt_mdm, PARKING_FINES, CMI_CROSS_REFERENCE_ID, False, False, number
local_govt_mdm, RENT_ARREARS, COUNCIL_TAX_ID, True, False, number
local_govt_mdm, RENT_ARREARS, CMI_CROSS_REFERENCE_ID, False, False, number
local_govt_mdm, ELECTORAL_REGISTER, ELECTORAL_REGISTER_ID, True, False, number
local_govt_mdm, ELECTORAL_REGISTER, CMI_CROSS_REFERENCE_ID, False, False, number
book_2, PUBLICATION, PUBLICATION_ID, True, False, number
book_2, PUBLICATION, BOOK_ID, False, False, number
book_2, PUBLICATION, PUBLISHER, False, False, text
book_2, PUBLICATION, PUBLICATION_DATE, False, False, text
book_2, PUBLICATION, PRICE, False, False, number
book_2, BOOK, BOOK_ID, True, False, number
book_2, BOOK, TITLE, False, False, text
book_2, BOOK, ISSUES, False, False, number
book_2, BOOK, WRITER, False, False, text
hr_1, REGIONS, REGION_ID, True, False, number
hr_1, REGIONS, REGION_NAME, False, False, text
hr_1, COUNTRIES, COUNTRY_ID, True, False, text
hr_1, COUNTRIES, COUNTRY_NAME, False, False, text
hr_1, COUNTRIES, REGION_ID, False, False, number
hr_1, DEPARTMENTS, DEPARTMENT_ID, True, False, number
hr_1, DEPARTMENTS, DEPARTMENT_NAME, False, False, text
hr_1, DEPARTMENTS, MANAGER_ID, False, False, number
hr_1, DEPARTMENTS, LOCATION_ID, False, False, number
hr_1, JOBS, JOB_ID, True, False, text
hr_1, JOBS, JOB_TITLE, False, False, text
hr_1, JOBS, MIN_SALARY, False, False, number
hr_1, JOBS, MAX_SALARY, False, False, number
hr_1, EMPLOYEES, EMPLOYEE_ID, True, False, number
hr_1, EMPLOYEES, FIRST_NAME, False, False, text
hr_1, EMPLOYEES, LAST_NAME, False, False, text
hr_1, EMPLOYEES, EMAIL, False, False, text
hr_1, EMPLOYEES, PHONE_NUMBER, False, False, text
hr_1, EMPLOYEES, HIRE_DATE, False, False, time
hr_1, EMPLOYEES, JOB_ID, False, False, text
hr_1, EMPLOYEES, SALARY, False, False, number
hr_1, EMPLOYEES, COMMISSION_PCT, False, False, number
hr_1, EMPLOYEES, MANAGER_ID, False, False, number
hr_1, EMPLOYEES, DEPARTMENT_ID, False, False, number
hr_1, JOB_HISTORY, EMPLOYEE_ID, True, False, number
hr_1, JOB_HISTORY, START_DATE, False, False, time
hr_1, JOB_HISTORY, END_DATE, False, False, time
hr_1, JOB_HISTORY, JOB_ID, False, False, text
hr_1, JOB_HISTORY, DEPARTMENT_ID, False, False, number
hr_1, LOCATIONS, LOCATION_ID, True, False, number
hr_1, LOCATIONS, STREET_ADDRESS, False, False, text
hr_1, LOCATIONS, POSTAL_CODE, False, False, text
hr_1, LOCATIONS, CITY, False, False, text
hr_1, LOCATIONS, STATE_PROVINCE, False, False, text
hr_1, LOCATIONS, COUNTRY_ID, False, False, text
soccer_1, PLAYER_ATTRIBUTES, ID, True, False, number
soccer_1, PLAYER_ATTRIBUTES, PLAYER_FIFA_API_ID, False, False, number
soccer_1, PLAYER_ATTRIBUTES, PLAYER_API_ID, False, False, number
soccer_1, PLAYER_ATTRIBUTES, DATE, False, False, text
soccer_1, PLAYER_ATTRIBUTES, OVERALL_RATING, False, False, number
soccer_1, PLAYER_ATTRIBUTES, POTENTIAL, False, False, number
soccer_1, PLAYER_ATTRIBUTES, PREFERRED_FOOT, False, False, text
soccer_1, PLAYER_ATTRIBUTES, ATTACKING_WORK_RATE, False, False, text
soccer_1, PLAYER_ATTRIBUTES, DEFENSIVE_WORK_RATE, False, False, text
soccer_1, PLAYER_ATTRIBUTES, CROSSING, False, False, number
